month,division,line,period,num_passengers,additional platform time,additional train time,customer journey time performance
2018-05,B DIVISION,E,offpeak,5054038.4,1.4,1.47,0.773
2018-05,B DIVISION,E,peak,6100437,1.52,1.5,0.79
2018-05,B DIVISION,F,offpeak,5734560.6,1.8,1.38,0.732
2018-05,B DIVISION,F,peak,7015811.1,1.49,1.22,0.78
2018-05,B DIVISION,G,offpeak,1687982.9,1.21,1.28,0.81
2018-05,B DIVISION,G,peak,2053054.7,1.06,1.07,0.837
2018-05,B DIVISION,JZ,offpeak,2126328.6,1.21,0.81,0.806
2018-05,B DIVISION,JZ,peak,2254990.2,1.19,1.21,0.776
2018-05,B DIVISION,L,offpeak,4569721.5,0.85,0.38,0.91
2018-05,B DIVISION,L,peak,4710202.6,0.78,0.41,0.931
2018-05,B DIVISION,M,offpeak,2303852.3,1.03,1.07,0.8
2018-05,B DIVISION,M,peak,2893464.9,1.4,1.09,0.806
2018-05,B DIVISION,N,offpeak,3509927.6,1.38,1.13,0.784
2018-05,B DIVISION,N,peak,3931780.7,1.45,0.91,0.81
2018-05,B DIVISION,Q,offpeak,4835736.4,1.29,1.26,0.774
2018-05,B DIVISION,Q,peak,5655207.4,1.35,1.14,0.782
2018-05,B DIVISION,R,offpeak,5705997.3,1.55,0.32,0.835
2018-05,B DIVISION,R,peak,6399645.4,1.52,0.13,0.855
2018-05,B DIVISION,S Fkln,offpeak,308739,0.49,0.04,0.947
2018-05,B DIVISION,S Fkln,peak,310043.5,0.47,0.05,0.951
2018-05,B DIVISION,S Rock,offpeak,14106.7,0.19,0.1,0.917
2018-05,B DIVISION,S Rock,peak,9659,0.38,-0.04,0.922
2018-05,B DIVISION,W,offpeak,1772944.6,1.37,0.23,0.856
2018-05,B DIVISION,W,peak,2541678.2,1.15,0.4,0.888
2018-04,A DIVISION,1,offpeak,6990291.8,1.02,0.86,0.88
2018-04,A DIVISION,1,peak,6949890.7,0.97,0.87,0.889
2018-04,A DIVISION,2,offpeak,4897375,1.27,1.02,0.811
2018-04,A DIVISION,2,peak,5099395.8,1.57,0.98,0.845
2018-04,A DIVISION,3,offpeak,3504955.9,0.81,0.68,0.885
2018-04,A DIVISION,3,peak,3646299.7,0.97,0.63,0.896
2018-04,A DIVISION,4,offpeak,5609474.1,0.95,1.17,0.827
2018-04,A DIVISION,4,peak,5633549.7,0.94,1.21,0.838
2018-04,A DIVISION,5,offpeak,4072357.4,1.12,1.18,0.828
2018-04,A DIVISION,5,peak,4624355.8,1.18,1.28,0.829
2018-04,A DIVISION,6,offpeak,7063307.9,1.16,0.75,0.853
2018-04,A DIVISION,6,peak,7269510,1.16,1.23,0.83
2018-04,A DIVISION,7,offpeak,5351593.8,1.42,1.93,0.757
2018-04,A DIVISION,7,peak,5675831.7,1.18,2.02,0.769
2018-04,A DIVISION,S 42nd,offpeak,998321.1,0.36,0.14,0.988
2018-04,A DIVISION,S 42nd,peak,1323772.8,0.44,0.19,0.991
2018-04,B DIVISION,A,offpeak,5582945,1.33,1.76,0.732
2018-04,B DIVISION,A,peak,6257664.9,1.18,1.96,0.766
2018-04,B DIVISION,B,offpeak,2695199.6,1.68,1.23,0.758
2018-04,B DIVISION,B,peak,3878234.8,1.45,1.37,0.772
2018-04,B DIVISION,C,offpeak,3526072,1.66,0.89,0.772
2018-04,B DIVISION,C,peak,3033357.2,1.77,1.21,0.772
2018-04,B DIVISION,D,offpeak,4440000.1,1.82,1.64,0.699
2018-04,B DIVISION,D,peak,3922264.3,1.31,1.6,0.762
2018-04,B DIVISION,E,offpeak,4907731.2,1.36,1.49,0.761
2018-04,B DIVISION,E,peak,5432076.4,1.23,1.68,0.788
2018-04,B DIVISION,F,offpeak,5627740.7,1.51,1.21,0.753
2018-04,B DIVISION,F,peak,6459403.3,1.26,1.47,0.78
2018-04,B DIVISION,G,offpeak,1685678.8,1.22,1.23,0.809
2018-04,B DIVISION,G,peak,1859654.6,1.39,1.11,0.832
2018-04,B DIVISION,JZ,offpeak,1871695,1.7,1.2,0.752
2018-04,B DIVISION,JZ,peak,2059036.6,1.51,1.26,0.768
2018-04,B DIVISION,L,offpeak,4746722.8,0.7,0.39,0.915
2018-04,B DIVISION,L,peak,4584302.1,0.78,0.49,0.927
2018-04,B DIVISION,M,offpeak,2801210.9,2.5,0.6,0.786
2018-04,B DIVISION,M,peak,2909539.5,1.75,0.9,0.798
2018-04,B DIVISION,N,offpeak,3428697.6,1.32,1.1,0.798
2018-04,B DIVISION,N,peak,3633797.8,1.2,0.89,0.826
2018-04,B DIVISION,Q,offpeak,4782183.6,1.14,1.05,0.803
2018-04,B DIVISION,Q,peak,5176214.6,1.23,1.14,0.802
2018-04,B DIVISION,R,offpeak,5460106.5,1.42,0.29,0.847
2018-04,B DIVISION,R,peak,5915203.1,1.31,0.2,0.859
2018-04,B DIVISION,S Fkln,offpeak,326239.2,0.5,0,0.947
2018-04,B DIVISION,S Fkln,peak,301371,0.5,0.01,0.948
2018-04,B DIVISION,S Rock,offpeak,13649.7,0.3,0.02,0.92
2018-04,B DIVISION,S Rock,peak,10107.5,0.43,0,0.922
2018-04,B DIVISION,W,offpeak,1814738.9,1.25,0.15,0.871
2018-04,B DIVISION,W,peak,2271852.4,0.84,0.34,0.895
2018-03,A DIVISION,1,offpeak,7043818.1,0.87,0.74,0.898
2018-03,A DIVISION,1,peak,7696445.4,0.96,0.85,0.888
2018-03,A DIVISION,2,offpeak,5230286.2,1.04,1.03,0.816
2018-03,A DIVISION,2,peak,5749220,1,1.03,0.833
2018-03,A DIVISION,3,offpeak,3668018.3,0.86,0.74,0.877
2018-03,A DIVISION,3,peak,4188174.8,0.76,0.78,0.879
2018-03,A DIVISION,4,offpeak,5885374.4,1.36,1.49,0.798
2018-03,A DIVISION,4,peak,6363683.1,1.91,1.46,0.802
2018-03,A DIVISION,5,offpeak,4243982,1.38,1.25,0.818
2018-03,A DIVISION,5,peak,5193715.6,1.78,1.63,0.792
2018-03,A DIVISION,6,offpeak,6954453,1.53,0.85,0.838
2018-03,A DIVISION,6,peak,7754001,2.4,1.48,0.801
2018-03,A DIVISION,7,offpeak,5017575.1,1.11,1.89,0.758
2018-03,A DIVISION,7,peak,5647195.1,1.23,2.4,0.729
2018-03,A DIVISION,S 42nd,offpeak,1303966.5,0.41,0.25,0.984
2018-03,A DIVISION,S 42nd,peak,1842055.6,0.47,0.19,0.989
2018-03,B DIVISION,A,offpeak,5238142.7,1.43,1.84,0.711
2018-03,B DIVISION,A,peak,6277533,1.13,1.5,0.778
2018-03,B DIVISION,B,offpeak,2568188.1,1.7,1.3,0.739
2018-03,B DIVISION,B,peak,4009421.2,1.38,1.4,0.759
2018-03,B DIVISION,C,offpeak,3383140.2,1.67,0.9,0.763
2018-03,B DIVISION,C,peak,3116894.3,1.63,0.9,0.779
2018-03,B DIVISION,D,offpeak,4204155.1,1.76,1.73,0.689
2018-03,B DIVISION,D,peak,3926496.4,1.33,1.79,0.734
2018-03,B DIVISION,E,offpeak,4509444.5,1.21,1.47,0.768
2018-03,B DIVISION,E,peak,5448095.8,1.08,1.13,0.808
2018-03,B DIVISION,F,offpeak,5636767.9,1.67,1.31,0.736
2018-03,B DIVISION,F,peak,6800119.8,1.36,1.09,0.785
2018-03,B DIVISION,G,offpeak,1589942,1.74,1.21,0.804
2018-03,B DIVISION,G,peak,1882342.2,1.55,1.14,0.823
2018-03,B DIVISION,JZ,offpeak,1678896.1,1.32,1.14,0.779
2018-03,B DIVISION,JZ,peak,2022685,1.41,1.42,0.763
2018-03,B DIVISION,L,offpeak,4817083.3,1.38,0.51,0.902
2018-03,B DIVISION,L,peak,4963665.9,2.05,0.7,0.885
2018-03,B DIVISION,M,offpeak,2755175.7,1.48,0.53,0.819
2018-03,B DIVISION,M,peak,3066584.9,1.57,0.54,0.827
2018-03,B DIVISION,N,offpeak,3181289.3,1.45,1.43,0.77
2018-03,B DIVISION,N,peak,3555568.2,1.21,1.11,0.807
2018-03,B DIVISION,Q,offpeak,4440187.7,1.21,1.22,0.782
2018-03,B DIVISION,Q,peak,5219072.8,1.26,1.09,0.792
2018-03,B DIVISION,R,offpeak,5078236.6,1.41,0.27,0.839
2018-03,B DIVISION,R,peak,5877038.5,1.35,0.16,0.851
2018-03,B DIVISION,S Fkln,offpeak,241084.7,0.56,0.12,0.94
2018-03,B DIVISION,S Fkln,peak,256050.8,0.46,0.09,0.951
2018-03,B DIVISION,S Rock,offpeak,35636.1,0.85,0.11,0.906
2018-03,B DIVISION,S Rock,peak,29931.6,0.76,0.11,0.92
2018-03,B DIVISION,W,offpeak,1611184.1,1.44,0.38,0.85
2018-03,B DIVISION,W,peak,2231524.9,0.84,0.39,0.882
2018-02,A DIVISION,1,offpeak,5624756.2,1.02,0.88,0.877
2018-02,A DIVISION,1,peak,6570878.5,0.99,0.99,0.875
2018-02,A DIVISION,2,offpeak,4090955.3,1.19,1.09,0.797
2018-02,A DIVISION,2,peak,4813304.4,1.04,1.01,0.838
2018-02,A DIVISION,3,offpeak,2851211.1,0.91,0.86,0.863
2018-02,A DIVISION,3,peak,3573330.2,0.78,0.78,0.879
2018-02,A DIVISION,4,offpeak,4749514.9,1.51,1.4,0.789
2018-02,A DIVISION,4,peak,5423734.3,1,1.48,0.811
2018-02,A DIVISION,5,offpeak,3425106.6,1.7,1.61,0.785
2018-02,A DIVISION,5,peak,4440005.1,0.99,1.53,0.801
2018-02,A DIVISION,6,offpeak,5544895.9,1.43,0.9,0.824
2018-02,A DIVISION,6,peak,6588943.6,1.29,1.27,0.814
2018-02,A DIVISION,7,offpeak,4016297.3,1.07,1.86,0.761
2018-02,A DIVISION,7,peak,4873701.6,0.9,2,0.784
2018-02,A DIVISION,S 42nd,offpeak,1071276,0.44,0.17,0.983
2018-02,A DIVISION,S 42nd,peak,1649619.9,0.46,0.2,0.989
2018-02,B DIVISION,A,offpeak,4107219.5,1.52,2.3,0.672
2018-02,B DIVISION,A,peak,5283667.2,1.25,1.78,0.759
2018-02,B DIVISION,B,offpeak,2061638.6,2.01,1.66,0.704
2018-02,B DIVISION,B,peak,3366737.7,1.59,1.74,0.724
2018-02,B DIVISION,C,offpeak,2559333.3,1.97,1.16,0.717
2018-02,B DIVISION,C,peak,2660502.9,1.84,0.98,0.757
2018-02,B DIVISION,D,offpeak,3316195,1.9,1.9,0.682
2018-02,B DIVISION,D,peak,3338712,1.47,2.07,0.71
2018-02,B DIVISION,E,offpeak,3571078.7,1.41,2.11,0.718
2018-02,B DIVISION,E,peak,4701022.1,1.26,1.89,0.758
2018-02,B DIVISION,F,offpeak,4643053.2,1.82,1.78,0.696
2018-02,B DIVISION,F,peak,5999404.1,1.47,1.77,0.737
2018-02,B DIVISION,G,offpeak,1383107.4,1.48,1.66,0.748
2018-02,B DIVISION,G,peak,1736373.7,1.12,1.17,0.816
2018-02,B DIVISION,JZ,offpeak,1393868.3,1.7,1.52,0.713
2018-02,B DIVISION,JZ,peak,1694382.6,1.41,1.42,0.751
2018-02,B DIVISION,L,offpeak,3713318.2,0.93,0.36,0.913
2018-02,B DIVISION,L,peak,4199317.3,1.33,0.56,0.9
2018-02,B DIVISION,M,offpeak,2217178.2,2.12,0.84,0.763
2018-02,B DIVISION,M,peak,2621283.5,1.84,0.82,0.783
2018-02,B DIVISION,N,offpeak,2656060.1,1.44,1.43,0.765
2018-02,B DIVISION,N,peak,3061116.3,1.66,1.56,0.776
2018-02,B DIVISION,Q,offpeak,3562874.5,1.26,1.17,0.779
2018-02,B DIVISION,Q,peak,4439970.6,1.43,1.35,0.782
2018-02,B DIVISION,R,offpeak,3954578,1.63,0.59,0.802
2018-02,B DIVISION,R,peak,5044655,1.59,0.38,0.828
2018-02,B DIVISION,S Fkln,offpeak,178812,0.59,-0.1,0.939
2018-02,B DIVISION,S Fkln,peak,197945.6,0.48,-0.07,0.951
2018-02,B DIVISION,S Rock,offpeak,30272.7,0.49,0.1,0.923
2018-02,B DIVISION,S Rock,peak,26332.1,0.39,0.07,0.947
2018-02,B DIVISION,W,offpeak,1159762.8,1.32,0.3,0.857
2018-02,B DIVISION,W,peak,1872076.7,1.7,1.22,0.847
2018-01,A DIVISION,1,offpeak,7024810.6,0.99,0.82,0.877
2018-01,A DIVISION,1,peak,7449363.3,1.11,1.03,0.856
2018-01,A DIVISION,2,offpeak,5060009.1,1.54,1.32,0.772
2018-01,A DIVISION,2,peak,5560529.4,1.31,1.29,0.799
2018-01,A DIVISION,3,offpeak,3609614.7,1.15,0.99,0.842
2018-01,A DIVISION,3,peak,4063557.2,0.98,1.03,0.846
2018-01,A DIVISION,4,offpeak,5910647.1,1.08,1.51,0.789
2018-01,A DIVISION,4,peak,6351964.6,1.2,1.76,0.775
2018-01,A DIVISION,5,offpeak,4332741.7,1.2,1.71,0.771
2018-01,A DIVISION,5,peak,5149065.7,1.22,2.03,0.76
2018-01,A DIVISION,6,offpeak,7106919.3,1.54,0.92,0.818
2018-01,A DIVISION,6,peak,7733267.1,1.68,1.53,0.771
2018-01,A DIVISION,7,offpeak,4905421.4,1.46,1.82,0.759
2018-01,A DIVISION,7,peak,5605945.8,1.35,2.46,0.734
2018-01,A DIVISION,S 42nd,offpeak,1324384.6,0.41,0.2,0.981
2018-01,A DIVISION,S 42nd,peak,1820755.2,0.35,0.21,0.999
2018-01,B DIVISION,A,offpeak,5061688.3,1.74,3.05,0.619
2018-01,B DIVISION,A,peak,6092459.9,1.63,2.49,0.706
2018-01,B DIVISION,B,offpeak,2713223.2,2.75,2.23,0.663
2018-01,B DIVISION,B,peak,3964282.5,2.44,2.72,0.668
2018-01,B DIVISION,C,offpeak,3252600.9,2.23,1.55,0.67
2018-01,B DIVISION,C,peak,3086339.8,2.09,1.36,0.724
2018-01,B DIVISION,D,offpeak,4284945.2,2.1,2.34,0.644
2018-01,B DIVISION,D,peak,3993198.4,1.78,2.64,0.671
2018-01,B DIVISION,E,offpeak,4627218.9,1.61,2.49,0.707
2018-01,B DIVISION,E,peak,5456466.1,1.1,1.79,0.768
2018-01,B DIVISION,F,offpeak,5965057.6,1.9,2.24,0.678
2018-01,B DIVISION,F,peak,7006083.3,1.39,1.72,0.734
2018-01,B DIVISION,G,offpeak,1654873.1,1.48,2.1,0.682
2018-01,B DIVISION,G,peak,1957756.2,1.45,1.25,0.78
2018-01,B DIVISION,JZ,offpeak,1719552.7,1.83,1.78,0.706
2018-01,B DIVISION,JZ,peak,2000029.5,1.66,1.73,0.72
2018-01,B DIVISION,L,offpeak,4770812,1.99,0.66,0.875
2018-01,B DIVISION,L,peak,4883995.6,2.67,0.7,0.865
2018-01,B DIVISION,M,offpeak,2881183.5,2.2,0.86,0.75
2018-01,B DIVISION,M,peak,3059050.9,1.9,0.79,0.785
2018-01,B DIVISION,N,offpeak,3298809.4,1.74,1.88,0.738
2018-01,B DIVISION,N,peak,3594881.6,1.4,1.79,0.765
2018-01,B DIVISION,Q,offpeak,4441153.1,1.59,1.62,0.735
2018-01,B DIVISION,Q,peak,5120442.4,1.87,1.94,0.724
2018-01,B DIVISION,R,offpeak,5384822.2,1.84,0.69,0.788
2018-01,B DIVISION,R,peak,6014254.9,1.58,0.34,0.827
2018-01,B DIVISION,S Fkln,offpeak,190806.9,2.28,-0.11,0.921
2018-01,B DIVISION,S Fkln,peak,187360.1,2.36,-0.09,0.923
2018-01,B DIVISION,S Rock,offpeak,106296,0.68,0.38,0.895
2018-01,B DIVISION,S Rock,peak,46107.9,0.87,0.41,0.913
2018-01,B DIVISION,W,offpeak,1634410.4,1.68,0.52,0.828
2018-01,B DIVISION,W,peak,2223037.7,0.99,0.6,0.862
2017-12,A DIVISION,1,offpeak,6576650,0.98,0.9,0.879
2017-12,A DIVISION,1,peak,6757833.9,0.97,0.88,0.888
2017-12,A DIVISION,2,offpeak,4690733,1.12,1.26,0.792
2017-12,A DIVISION,2,peak,5002857.1,0.9,1.01,0.843
2017-12,A DIVISION,3,offpeak,3442188.3,0.84,0.88,0.863
2017-12,A DIVISION,3,peak,3548362.7,0.73,0.76,0.885
2017-12,A DIVISION,4,offpeak,5339309.4,1.14,1.55,0.786
2017-12,A DIVISION,4,peak,5587784.4,1.08,1.6,0.799
2017-12,A DIVISION,5,offpeak,3901663.1,1.1,1.62,0.793
2017-12,A DIVISION,5,peak,4485732.8,1.14,1.69,0.795
2017-12,A DIVISION,6,offpeak,7297754.9,1.39,1.15,0.808
2017-12,A DIVISION,6,peak,7549106.2,1.36,1.38,0.797
2017-12,A DIVISION,7,offpeak,4872965.7,1.15,1.58,0.787
2017-12,A DIVISION,7,peak,5313346,1.22,2.03,0.771
2017-12,A DIVISION,S 42nd,offpeak,1196788.5,0.43,0.19,0.982
2017-12,A DIVISION,S 42nd,peak,1581721.5,0.71,0.23,0.975
2017-12,B DIVISION,A,offpeak,5164717.3,1.53,2.15,0.696
2017-12,B DIVISION,A,peak,5827458.6,1.46,2.19,0.73
2017-12,B DIVISION,B,offpeak,2652049.2,2.04,1.73,0.692
2017-12,B DIVISION,B,peak,3720807.6,2.29,1.88,0.698
2017-12,B DIVISION,C,offpeak,3440046.8,1.9,1.09,0.726
2017-12,B DIVISION,C,peak,3052858.1,2.13,1.16,0.745
2017-12,B DIVISION,D,offpeak,4104117.3,2.08,2.08,0.665
2017-12,B DIVISION,D,peak,3708990.4,1.54,2.11,0.699
2017-12,B DIVISION,E,offpeak,3947989.8,1.31,1.8,0.749
2017-12,B DIVISION,E,peak,4434479.4,1.29,1.65,0.782
2017-12,B DIVISION,F,offpeak,5534162.2,1.68,1.8,0.705
2017-12,B DIVISION,F,peak,6293429.9,1.38,1.39,0.768
2017-12,B DIVISION,G,offpeak,1660417.4,1.4,1.69,0.749
2017-12,B DIVISION,G,peak,1837589.6,1.23,1.09,0.813
2017-12,B DIVISION,JZ,offpeak,1634475.1,1.83,1.41,0.74
2017-12,B DIVISION,JZ,peak,1844044.4,1.53,1.48,0.741
2017-12,B DIVISION,L,offpeak,4905478,0.72,0.31,0.921
2017-12,B DIVISION,L,peak,4820676,1.18,0.56,0.904
2017-12,B DIVISION,M,offpeak,2322275.9,2.42,0.82,0.767
2017-12,B DIVISION,M,peak,2301687.4,2.61,0.86,0.77
2017-12,B DIVISION,N,offpeak,3222353.2,1.2,1.21,0.78
2017-12,B DIVISION,N,peak,3275429.1,1.15,0.96,0.81
2017-12,B DIVISION,Q,offpeak,4015713.3,1.34,1.1,0.774
2017-12,B DIVISION,Q,peak,4609055.3,1.38,1.03,0.792
2017-12,B DIVISION,R,offpeak,5264314.1,1.54,0.37,0.817
2017-12,B DIVISION,R,peak,5695959.8,1.45,0.24,0.838
2017-12,B DIVISION,S Fkln,offpeak,233161.8,0.62,-0.17,0.942
2017-12,B DIVISION,S Fkln,peak,213925.7,0.68,-0.13,0.943
2017-12,B DIVISION,S Rock,offpeak,18463.9,0.82,-0.23,0.885
2017-12,B DIVISION,S Rock,peak,26614.9,0.81,-0.08,0.901
2017-12,B DIVISION,W,offpeak,1277728.2,1.43,0.46,0.835
2017-12,B DIVISION,W,peak,2068959.3,0.86,0.49,0.883
2017-11,A DIVISION,1,offpeak,6836383.8,0.86,0.77,0.893
2017-11,A DIVISION,1,peak,7703632.7,0.94,0.93,0.889
2017-11,A DIVISION,2,offpeak,4942497.9,1.41,2.07,0.729
2017-11,A DIVISION,2,peak,5663519.9,1.33,1.72,0.775
2017-11,A DIVISION,3,offpeak,3621760.3,0.98,1.42,0.825
2017-11,A DIVISION,3,peak,4365891.5,1.12,1.44,0.829
2017-11,A DIVISION,4,offpeak,6244786,1.82,2.54,0.708
2017-11,A DIVISION,4,peak,6773467.5,1.69,2.04,0.744
2017-11,A DIVISION,5,offpeak,3880326.9,1.38,2.48,0.724
2017-11,A DIVISION,5,peak,4951739,1.3,2.6,0.723
2017-11,A DIVISION,6,offpeak,7906264.5,1.17,1,0.835
2017-11,A DIVISION,6,peak,7611677.1,1.24,1.32,0.816
2017-11,A DIVISION,7,offpeak,5112983.4,0.92,1.37,0.815
2017-11,A DIVISION,7,peak,5862842.9,1.02,2.05,0.779
2017-11,A DIVISION,S 42nd,offpeak,1192352.5,0.34,0.16,0.986
2017-11,A DIVISION,S 42nd,peak,1732797.7,0.27,0.21,1
2017-11,B DIVISION,A,offpeak,5299844.1,1.46,2.27,0.688
2017-11,B DIVISION,A,peak,6415051.7,1.3,2.08,0.73
2017-11,B DIVISION,B,offpeak,2726909.5,1.97,1.9,0.679
2017-11,B DIVISION,B,peak,4169924.8,1.58,1.54,0.723
2017-11,B DIVISION,C,offpeak,3389627.9,1.84,1.03,0.737
2017-11,B DIVISION,C,peak,3211703.8,1.88,1.06,0.753
2017-11,B DIVISION,D,offpeak,4303423.4,1.98,2.04,0.666
2017-11,B DIVISION,D,peak,4034153.4,1.45,1.96,0.713
2017-11,B DIVISION,E,offpeak,4537753.9,1.18,1.38,0.774
2017-11,B DIVISION,E,peak,5569453.5,1.02,1.25,0.797
2017-11,B DIVISION,F,offpeak,5749035.1,1.49,1.24,0.75
2017-11,B DIVISION,F,peak,7054579.3,1.28,1.25,0.771
2017-11,B DIVISION,G,offpeak,1638184.6,1.2,1.15,0.817
2017-11,B DIVISION,G,peak,1977135.3,1.29,1.08,0.818
2017-11,B DIVISION,JZ,offpeak,1742428.8,1.72,1.16,0.76
2017-11,B DIVISION,JZ,peak,2049069,1.48,1.3,0.769
2017-11,B DIVISION,L,offpeak,4651376.9,0.83,0.26,0.912
2017-11,B DIVISION,L,peak,4982338.2,0.82,0.37,0.928
2017-11,B DIVISION,M,offpeak,2855937.4,1.69,0.48,0.806
2017-11,B DIVISION,M,peak,3026424.1,1.91,0.64,0.808
2017-11,B DIVISION,N,offpeak,3176750,1.38,1.35,0.76
2017-11,B DIVISION,N,peak,3411109.7,1.14,0.96,0.819
2017-11,B DIVISION,Q,offpeak,4250875.2,1.35,0.96,0.767
2017-11,B DIVISION,Q,peak,5171695.8,1.3,0.81,0.794
2017-11,B DIVISION,R,offpeak,4982339.4,1.47,0.38,0.821
2017-11,B DIVISION,R,peak,5907227.9,1.39,0.16,0.848
2017-11,B DIVISION,S Fkln,offpeak,193878.4,0.64,0.08,0.935
2017-11,B DIVISION,S Fkln,peak,229274.7,0.55,0.01,0.943
2017-11,B DIVISION,S Rock,offpeak,38966.8,0.56,0.06,0.907
2017-11,B DIVISION,S Rock,peak,31783.9,0.45,0.08,0.941
2017-11,B DIVISION,W,offpeak,1275643.6,1.37,0.46,0.841
2017-11,B DIVISION,W,peak,2104495.8,0.87,0.5,0.878
2017-10,A DIVISION,1,offpeak,6940934.4,0.82,0.76,0.895
2017-10,A DIVISION,1,peak,7828868.3,0.95,0.94,0.893
2017-10,A DIVISION,2,offpeak,4809941,1.51,1.92,0.737
2017-10,A DIVISION,2,peak,5518436.9,1.32,1.62,0.789
2017-10,A DIVISION,3,offpeak,3526982.8,1.14,1.34,0.83
2017-10,A DIVISION,3,peak,4233247.7,1.16,1.42,0.838
2017-10,A DIVISION,4,offpeak,6303587.4,1.36,2.21,0.749
2017-10,A DIVISION,4,peak,6902777.3,1.26,1.89,0.772
2017-10,A DIVISION,5,offpeak,3827159.6,1.29,2.1,0.756
2017-10,A DIVISION,5,peak,4795010.9,1.22,2.25,0.753
2017-10,A DIVISION,6,offpeak,8234600.5,1.3,0.9,0.847
2017-10,A DIVISION,6,peak,9349996,1.56,1.44,0.818
2017-10,A DIVISION,7,offpeak,5351544,1,1.29,0.828
2017-10,A DIVISION,7,peak,6127959.2,1.44,1.77,0.797
2017-10,A DIVISION,S 42nd,offpeak,1281650.7,0.35,0.14,0.986
2017-10,A DIVISION,S 42nd,peak,1899559.8,0.33,0.19,0.998
2017-10,B DIVISION,A,offpeak,5313916,1.51,2.04,0.709
2017-10,B DIVISION,A,peak,6557356.2,1.34,1.9,0.748
2017-10,B DIVISION,B,offpeak,2740508.1,1.83,1.6,0.716
2017-10,B DIVISION,B,peak,4222507.7,1.98,1.9,0.722
2017-10,B DIVISION,C,offpeak,3418598.2,1.86,1.05,0.737
2017-10,B DIVISION,C,peak,3279057,1.88,1.15,0.746
2017-10,B DIVISION,D,offpeak,4342363.5,1.79,1.73,0.699
2017-10,B DIVISION,D,peak,4115230,1.47,2.17,0.729
2017-10,B DIVISION,E,offpeak,4592662.7,1.15,1.45,0.777
2017-10,B DIVISION,E,peak,5702223.3,1.17,2.1,0.759
2017-10,B DIVISION,F,offpeak,5828053.8,1.56,1.33,0.742
2017-10,B DIVISION,F,peak,7258368.2,1.43,1.79,0.748
2017-10,B DIVISION,G,offpeak,1651118.9,1.13,1.19,0.821
2017-10,B DIVISION,G,peak,1989594.2,1.16,1.02,0.827
2017-10,B DIVISION,JZ,offpeak,1789034,1.53,1.22,0.757
2017-10,B DIVISION,JZ,peak,2098644.8,1.32,1.44,0.755
2017-10,B DIVISION,L,offpeak,4628344.8,0.71,0.25,0.912
2017-10,B DIVISION,L,peak,5051323.2,0.96,0.44,0.917
2017-10,B DIVISION,M,offpeak,2798378.9,1.96,0.69,0.785
2017-10,B DIVISION,M,peak,3078535.3,2.45,0.96,0.774
2017-10,B DIVISION,N,offpeak,3337686.3,1.21,1.14,0.778
2017-10,B DIVISION,N,peak,3685822.8,1.33,1.12,0.806
2017-10,B DIVISION,Q,offpeak,4377994.8,1.26,1.02,0.777
2017-10,B DIVISION,Q,peak,5343375.8,1.52,1.27,0.765
2017-10,B DIVISION,R,offpeak,5096776.2,1.45,0.46,0.819
2017-10,B DIVISION,R,peak,5944448.1,1.35,0.25,0.852
2017-10,B DIVISION,S Fkln,offpeak,278607.6,0.53,0.43,0.945
2017-10,B DIVISION,S Fkln,peak,276892.4,0.39,0.37,0.952
2017-10,B DIVISION,S Rock,offpeak,43591,0.55,0.23,0.925
2017-10,B DIVISION,S Rock,peak,33985.3,0.32,-0.06,0.954
2017-10,B DIVISION,W,offpeak,1439136.2,1.25,0.6,0.848
2017-10,B DIVISION,W,peak,2263788.3,1.26,0.76,0.861
2017-09,A DIVISION,1,offpeak,5698942.4,0.97,0.91,0.891
2017-09,A DIVISION,1,peak,5834695.7,1.81,1.13,0.866
2017-09,A DIVISION,2,offpeak,4287040.6,1.48,1.97,0.733
2017-09,A DIVISION,2,peak,4434851.4,1.81,1.97,0.764
2017-09,A DIVISION,3,offpeak,3184893.3,1.06,1.35,0.832
2017-09,A DIVISION,3,peak,3375091.5,1.62,1.64,0.826
2017-09,A DIVISION,4,offpeak,5114458.9,1.2,1.87,0.767
2017-09,A DIVISION,4,peak,5234920.5,1.22,2.38,0.747
2017-09,A DIVISION,5,offpeak,3291830.8,1.37,2.12,0.749
2017-09,A DIVISION,5,peak,3889831.9,1.29,2.67,0.727
2017-09,A DIVISION,6,offpeak,6501597.6,1.22,0.91,0.844
2017-09,A DIVISION,6,peak,6981559.3,1.22,1.49,0.818
2017-09,A DIVISION,7,offpeak,4673025.8,0.87,1.13,0.848
2017-09,A DIVISION,7,peak,4847808.6,0.94,1.67,0.822
2017-09,A DIVISION,S 42nd,offpeak,1085566,0.34,0.13,0.987
2017-09,A DIVISION,S 42nd,peak,1475420,0.32,0.19,1
2017-09,B DIVISION,A,offpeak,4404729.5,1.27,1.86,0.726
2017-09,B DIVISION,A,peak,5015658.9,1.12,1.66,0.78
2017-09,B DIVISION,B,offpeak,2289279.6,1.72,1.51,0.737
2017-09,B DIVISION,B,peak,3202884.3,1.35,1.74,0.751
2017-09,B DIVISION,C,offpeak,2831686.7,1.65,0.97,0.76
2017-09,B DIVISION,C,peak,2442432.4,1.65,0.92,0.79
2017-09,B DIVISION,D,offpeak,3553266.3,1.63,1.52,0.735
2017-09,B DIVISION,D,peak,3140551.4,1.25,1.88,0.74
2017-09,B DIVISION,E,offpeak,3864679.4,1.27,2.11,0.741
